"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Excellent]] [[Phone]].","[[Glamorous]] [[Tel]].",0.02450549602508545,0.2726275324821472,1,1,1,24,"Failed"
"This item is great, installed it, let it charged up overnite and it has been working good [[every]] since with no problems","This item is great, installed it, let it charged up overnite and it has been working good [[any]] since with no problems",0.46743911504745483,0.5043990612030029,1,0,1,17,"Successful"
"The earpiece on this is too [[large]] or too heavy...it keeps falling out of my ear.","The earpiece on this is too [[great]] or too heavy...it keeps falling out of my ear.",0.40909498929977417,0.5802197456359863,0,1,0,30,"Successful"
"[[worthless]] product.","[[dispensable]] product.",0.25519782304763794,0.5502872467041016,0,1,0,13,"Successful"
"I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.","I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.",0.6615688800811768,0.6615688800811768,1,1,0,1,"Skipped"
"As many people complained, I found this headset's microphone was very weak.","As many people complained, I found this headset's microphone was very weak.",0.7528706789016724,0.7528706789016724,1,1,0,1,"Skipped"
"The volume for the [[ringer]] is REAL good (you [[have]] [[choices]] how loud).","The volume for the [[doppelganger]] is REAL good (you [[had]] [[selects]] how loud).",0.1318923830986023,0.3355291485786438,1,1,1,22,"Failed"
"A week later after I activated it, it suddenly died.","A week later after I activated it, it suddenly died.",0.6939820647239685,0.6939820647239685,1,1,0,1,"Skipped"
"Reversible [[plug]] [[works]] [[great]].","Reversible [[stopper]] [[cooperates]] [[awesome]].",0.31927400827407837,0.33301210403442383,1,1,1,31,"Failed"
"It [[feels]] more [[comfortable]] than most headsets because I wear glasses and that gets in the [[way]] sometimes.","It [[deems]] more [[cosy]] than most headsets because I wear glasses and that gets in the [[manner]] sometimes.",0.26992493867874146,0.504062294960022,1,0,1,24,"Successful"
"I want my money back.","I want my money back.",0.7895864248275757,0.7895864248275757,1,1,0,1,"Skipped"
"The case is a [[flimsy]] piece of plastic and has no front or side protection whatsoever.","The case is a [[tenuous]] piece of plastic and has no front or side protection whatsoever.",0.0968940258026123,0.551621675491333,0,1,0,19,"Successful"
"The only thing that [[disappoint]] me is the infra red port (irda).","The only thing that [[disillusion]] me is the infra red port (irda).",0.3729661703109741,0.5671216249465942,0,1,0,11,"Successful"
"Not worth it.","Not worth it.",0.26331156492233276,0.26331156492233276,0,0,0,3,"Failed"
"Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.","Cheap but hey it works.. Was pleasantly suprised given the low cost of this item.",0.8373198509216309,0.8373198509216309,0,0,1,1,"Skipped"
"The plug did not [[work]] very well.","The plug did not [[collaborated]] very well.",0.44338876008987427,0.6501343250274658,0,1,0,19,"Successful"
"Same problem as others have mentioned.","Same problem as others have mentioned.",0.6774246692657471,0.6774246692657471,1,1,0,1,"Skipped"
"[[Portable]] and it works.","[[Movable]] and it works.",0.21535170078277588,0.2828313112258911,1,1,1,15,"Failed"
"I [[ended]] up sliding it on the edge of my [[pants]] or back pockets instead.","I [[finished]] up sliding it on the edge of my [[underclothes]] or back pockets instead.",0.37506163120269775,0.5657190084457397,1,0,1,17,"Successful"
"[[WORST]] PHONE EVER.","[[GRAVEST]] PHONE EVER.",0.09222394227981567,0.7707589864730835,0,1,0,9,"Successful"
"It is [[simple]] to use and I [[like]] it.","It is [[simpler]] to use and I [[adores]] it.",0.29601335525512695,0.42459505796432495,1,1,1,20,"Failed"
"I wish I could return the unit and get back my money.","I wish I could return the unit and get back my money.",0.8244667649269104,0.8244667649269104,1,1,0,1,"Skipped"
"wont [[work]] right or atleast for me.","wont [[jobs]] right or atleast for me.",0.3654555082321167,0.524625837802887,0,1,0,11,"Successful"
"Product was [[excellent]] and works better than the verizon one and [[Boy]] was it cheaper!","Product was [[magnifique]] and works better than the verizon one and [[Fella]] was it cheaper!",0.025952637195587158,0.5365598797798157,1,0,1,44,"Successful"
"Buy a different phone - but not this.","Buy a different phone - but not this.",0.6692817211151123,0.6692817211151123,1,1,0,1,"Skipped"
"Not as good as I had hoped.","Not as good as I had hoped.",0.5692166686058044,0.5692166686058044,1,1,0,1,"Skipped"
